Name,dev_country,Substance,FOOD_system_stage,Y_2018,Country_Num,Country_Class_NUM
Netherlands Antilles,D,1,4,31.37111812,146,0
Netherlands Antilles,D,1,5,43.58949888,146,0
Netherlands Antilles,D,1,6,12.16832129,146,0
Netherlands Antilles,D,1,7,164.700993,146,0
Netherlands Antilles,D,3,0,4.619404877,146,0
Netherlands Antilles,D,3,1,1.3228853,146,0
Netherlands Antilles,D,3,3,0.071443434,146,0
Netherlands Antilles,D,3,4,0.384821281,146,0
Netherlands Antilles,D,3,5,3.029961739,146,0
Netherlands Antilles,D,3,6,0.023458533,146,0
Netherlands Antilles,D,3,7,0.663911849,146,0
United Arab Emirates,D,0,0,211.3364283,215,0
United Arab Emirates,D,0,1,5088.07264,215,0
United Arab Emirates,D,0,3,729.8170699,215,0
United Arab Emirates,D,0,4,1182.54176,215,0
United Arab Emirates,D,0,5,2316.799066,215,0
United Arab Emirates,D,0,6,282.3276012,215,0
United Arab Emirates,D,0,7,2134.135006,215,0
United Arab Emirates,D,1,0,1715.982042,215,0
United Arab Emirates,D,1,3,1511.663553,215,0
United Arab Emirates,D,1,4,989.2342317,215,0
United Arab Emirates,D,1,5,2216.67965,215,0
United Arab Emirates,D,1,6,1571.362857,215,0
United Arab Emirates,D,1,7,5450.544484,215,0
United Arab Emirates,D,3,0,103.1982416,215,0
United Arab Emirates,D,3,1,138.77944,215,0
United Arab Emirates,D,3,3,3.085947758,215,0
United Arab Emirates,D,3,4,39.64840437,215,0
United Arab Emirates,D,3,5,533.589269,215,0
United Arab Emirates,D,3,6,0.804930637,215,0
United Arab Emirates,D,3,7,32.11508315,215,0
Argentina,D,0,0,702.8101679,7,0
Argentina,D,0,1,10458.63423,7,0
Argentina,D,0,3,416.482065,7,0
Argentina,D,0,4,2821.523274,7,0
Argentina,D,0,5,105094.2166,7,0
Argentina,D,0,6,100.6654958,7,0
Argentina,D,0,7,415.7827078,7,0
Argentina,D,1,0,4534.610091,7,0
Argentina,D,1,1,3.586247864,7,0
Argentina,D,1,3,2509.711885,7,0
Argentina,D,1,4,5748.165467,7,0
Argentina,D,1,5,20090.0881,7,0
Argentina,D,1,6,1116.717084,7,0
Argentina,D,1,7,6097.448632,7,0
Argentina,D,3,0,399.2707036,7,0
Argentina,D,3,1,616.5134169,7,0
Argentina,D,3,3,1.703852394,7,0
Argentina,D,3,4,186.9859696,7,0
Argentina,D,3,5,45490.51117,7,0
Argentina,D,3,6,1.565819135,7,0
Argentina,D,3,7,44.38995286,7,0
Armenia,I,0,0,2.508242496,8,1
Armenia,I,0,1,323.9655453,8,1
Armenia,I,0,3,8.405332816,8,1
Armenia,I,0,4,24.27875175,8,1
Armenia,I,0,5,1428.342283,8,1
Armenia,I,0,6,12.46518235,8,1
Armenia,I,0,7,11.69681458,8,1
Armenia,I,1,0,57.46422418,8,1
Armenia,I,1,3,101.5672784,8,1
Armenia,I,1,4,136.5426823,8,1
Armenia,I,1,5,80.61856668,8,1
Armenia,I,1,6,75.06779953,8,1
Armenia,I,1,7,169.2102356,8,1
Armenia,I,3,0,8.19362905,8,1
Armenia,I,3,1,37.96496,8,1
Armenia,I,3,3,0.050405267,8,1
Armenia,I,3,4,9.556091255,8,1
Armenia,I,3,5,280.9921673,8,1
Armenia,I,3,6,0.035495076,8,1
Armenia,I,3,7,1.692576353,8,1
American Samoa,D,0,1,8.200309479,3,0
American Samoa,D,0,5,4.001864735,3,0
American Samoa,D,3,5,0.97427433,3,0
Antigua and Barbuda,D,0,0,0.014112902,6,0
Antigua and Barbuda,D,0,1,37.87973286,6,0
Antigua and Barbuda,D,0,3,0.001862424,6,0
Antigua and Barbuda,D,0,4,0.021688353,6,0
Antigua and Barbuda,D,0,5,15.29769128,6,0
Antigua and Barbuda,D,0,6,0.012705692,6,0
Antigua and Barbuda,D,0,7,0.080507063,6,0
Antigua and Barbuda,D,1,0,7.282293216,6,0
Antigua and Barbuda,D,1,3,2.099903951,6,0
Antigua and Barbuda,D,1,4,2.491762026,6,0
Antigua and Barbuda,D,1,5,31.16690325,6,0
Antigua and Barbuda,D,1,6,5.116471969,6,0
Antigua and Barbuda,D,1,7,26.649032,6,0
Antigua and Barbuda,D,3,0,1.429520045,6,0
Antigua and Barbuda,D,3,1,1.09895765,6,0
Antigua and Barbuda,D,3,3,0.003914515,6,0
Antigua and Barbuda,D,3,4,0.279389199,6,0
Antigua and Barbuda,D,3,5,9.539038425,6,0
Antigua and Barbuda,D,3,6,0.01038314,6,0
Antigua and Barbuda,D,3,7,0.267669068,6,0
Australia,I,0,0,33.29373176,10,1
Australia,I,0,1,9136.435918,10,1
Australia,I,0,3,641.5201921,10,1
Australia,I,0,4,1305.504435,10,1
Australia,I,0,5,78104.49194,10,1
Australia,I,0,6,76.60328016,10,1
Australia,I,0,7,274.6271367,10,1
Australia,I,1,0,3537.486206,10,1
Australia,I,1,1,2.709762613,10,1
Australia,I,1,3,9669.302963,10,1
Australia,I,1,4,5735.259208,10,1
Australia,I,1,5,14227.14039,10,1
Australia,I,1,6,4270.003917,10,1
Australia,I,1,7,14388.69408,10,1
Australia,I,3,0,733.9905335,10,1
Australia,I,3,1,830.4312045,10,1
Australia,I,3,3,33.49831276,10,1
Australia,I,3,4,255.1310387,10,1
Australia,I,3,5,37560.78697,10,1
Australia,I,3,6,14.70137904,10,1
Australia,I,3,7,244.2960996,10,1
Austria,I,0,0,6.914854986,11,1
Austria,I,0,1,1106.493487,11,1
Austria,I,0,3,113.3655678,11,1
Austria,I,0,4,442.2605331,11,1
Austria,I,0,5,5528.791752,11,1
Austria,I,0,6,20.11169397,11,1
Austria,I,0,7,9.264851161,11,1
Austria,I,1,0,225.7945686,11,1
Austria,I,1,1,0.05785014,11,1
Austria,I,1,3,2532.59604,11,1
Austria,I,1,4,1252.537201,11,1
Austria,I,1,5,1401.85636,11,1
Austria,I,1,6,364.7197467,11,1
Austria,I,1,7,2514.239346,11,1
Austria,I,3,0,71.32620535,11,1
Austria,I,3,1,229.8174147,11,1
Austria,I,3,3,25.28527611,11,1
Austria,I,3,4,37.27359164,11,1
Austria,I,3,5,2274.027194,11,1
Austria,I,3,6,1.434039093,11,1
Austria,I,3,7,26.52122796,11,1
Azerbaijan,I,0,0,49.94631925,12,1
Azerbaijan,I,0,1,2986.502596,12,1
Azerbaijan,I,0,3,85.33131633,12,1
Azerbaijan,I,0,4,304.4329041,12,1
Azerbaijan,I,0,5,7999.655622,12,1
Azerbaijan,I,0,6,28.42012875,12,1
Azerbaijan,I,0,7,228.6710893,12,1
Azerbaijan,I,1,0,429.4557939,12,1
Azerbaijan,I,1,3,372.4148391,12,1
Azerbaijan,I,1,4,535.498404,12,1
Azerbaijan,I,1,5,1342.616073,12,1
Azerbaijan,I,1,6,281.2545822,12,1
Azerbaijan,I,1,7,900.6785886,12,1
Azerbaijan,I,3,0,30.87358659,12,1
Azerbaijan,I,3,1,122.189645,12,1
Azerbaijan,I,3,3,0.19270162,12,1
Azerbaijan,I,3,4,30.96108157,12,1
Azerbaijan,I,3,5,1800.071538,12,1
Azerbaijan,I,3,6,0.191090879,12,1
Azerbaijan,I,3,7,6.244524666,12,1
Burundi,D,0,0,84.40561835,31,0
Burundi,D,0,1,1540.867651,31,0
Burundi,D,0,3,0.00293659,31,0
Burundi,D,0,4,4.677463803,31,0
Burundi,D,0,5,2200.679023,31,0
Burundi,D,0,6,2.522238074,31,0
Burundi,D,0,7,0.057801653,31,0
Burundi,D,1,0,2.327317767,31,0
Burundi,D,1,3,0.476140228,31,0
Burundi,D,1,4,0.369452164,31,0
Burundi,D,1,5,3.875277081,31,0
Burundi,D,1,6,0.59320538,31,0
Burundi,D,1,7,8.785485841,31,0
Burundi,D,3,0,19.94246885,31,0
Burundi,D,3,1,79.093225,31,0
Burundi,D,3,3,0.003860976,31,0
Burundi,D,3,4,19.96362567,31,0
Burundi,D,3,5,970.0061388,31,0
Burundi,D,3,6,0.310341984,31,0
Burundi,D,3,7,0.093787393,31,0
Belgium,I,0,0,28.34845676,18,1
Belgium,I,0,1,1083.565962,18,1
Belgium,I,0,3,204.4516531,18,1
Belgium,I,0,4,669.2093094,18,1
Belgium,I,0,5,7023.045235,18,1
Belgium,I,0,6,147.2240249,18,1
Belgium,I,0,7,7.367475517,18,1
Belgium,I,1,0,353.2814276,18,1
Belgium,I,1,1,1.324031308,18,1
Belgium,I,1,3,3886.775776,18,1
Belgium,I,1,4,2781.104215,18,1
Belgium,I,1,5,3415.537646,18,1
Belgium,I,1,6,1090.641814,18,1
Belgium,I,1,7,2698.615352,18,1
Belgium,I,3,0,82.25228289,18,1
Belgium,I,3,1,223.7109359,18,1
Belgium,I,3,3,16.3681497,18,1
Belgium,I,3,4,52.83175186,18,1
Belgium,I,3,5,5122.965075,18,1
Belgium,I,3,6,2.138897749,18,1
Belgium,I,3,7,26.72955022,18,1
Benin,D,0,0,63.21121732,20,0
Benin,D,0,1,1929.762147,20,0
Benin,D,0,3,0.228905145,20,0
Benin,D,0,4,6.765568743,20,0
Benin,D,0,5,3264.175785,20,0
Benin,D,0,6,14.58306145,20,0
Benin,D,0,7,4.214344329,20,0
Benin,D,1,0,18.29976167,20,0
Benin,D,1,1,0.13745741,20,0
Benin,D,1,3,51.03279426,20,0
Benin,D,1,4,11.7992179,20,0
Benin,D,1,5,47.30000471,20,0
Benin,D,1,6,4.227581617,20,0
Benin,D,1,7,543.322849,20,0
Benin,D,3,0,39.05836145,20,0
Benin,D,3,1,99.94934552,20,0
Benin,D,3,3,0.31554928,20,0
Benin,D,3,4,25.14146904,20,0
Benin,D,3,5,1413.642682,20,0
Benin,D,3,6,1.692201125,20,0
Benin,D,3,7,6.060030271,20,0
Burkina Faso,D,0,0,197.4957585,30,0
Burkina Faso,D,0,1,3355.966628,30,0
Burkina Faso,D,0,3,0.009563165,30,0
Burkina Faso,D,0,4,21.45155968,30,0
Burkina Faso,D,0,5,14026.19901,30,0
Burkina Faso,D,0,6,5.971987539,30,0
Burkina Faso,D,0,7,0.790627482,30,0
Burkina Faso,D,1,0,34.21244217,30,0
Burkina Faso,D,1,3,3.602266562,30,0
Burkina Faso,D,1,4,5.431081248,30,0
Burkina Faso,D,1,5,56.96798007,30,0
Burkina Faso,D,1,6,8.720326022,30,0
Burkina Faso,D,1,7,134.0925644,30,0
Burkina Faso,D,3,0,52.29133187,30,0
Burkina Faso,D,3,1,201.0608,30,0
Burkina Faso,D,3,3,0.014350375,30,0
Burkina Faso,D,3,4,50.63970759,30,0
Burkina Faso,D,3,5,5583.465171,30,0
Burkina Faso,D,3,6,0.742016653,30,0
Burkina Faso,D,3,7,1.28069756,30,0
Bangladesh,D,0,0,656.6270147,15,0
Bangladesh,D,0,1,22737.08363,15,0
Bangladesh,D,0,3,173.2952982,15,0
Bangladesh,D,0,4,567.5745131,15,0
Bangladesh,D,0,5,102919.0621,15,0
Bangladesh,D,0,6,13.80608314,15,0
Bangladesh,D,0,7,99.82399406,15,0
Bangladesh,D,1,0,1688.668374,15,0
Bangladesh,D,1,3,3488.701053,15,0
Bangladesh,D,1,4,991.9671162,15,0
Bangladesh,D,1,5,7364.821657,15,0
Bangladesh,D,1,6,166.0111529,15,0
Bangladesh,D,1,7,1088.2982,15,0
Bangladesh,D,3,0,397.3390876,15,0
Bangladesh,D,3,1,1325.5565,15,0
Bangladesh,D,3,3,14.23884286,15,0
Bangladesh,D,3,4,335.249182,15,0
Bangladesh,D,3,5,19452.57355,15,0
Bangladesh,D,3,6,0.111342087,15,0
Bangladesh,D,3,7,28.28991393,15,0
Bulgaria,I,0,0,1.379229824,29,1
Bulgaria,I,0,1,2559.517755,29,1
Bulgaria,I,0,3,29.01681822,29,1
Bulgaria,I,0,4,174.7109891,29,1
Bulgaria,I,0,5,2102.355179,29,1
Bulgaria,I,0,6,1.798358494,29,1
Bulgaria,I,0,7,11.83724046,29,1
Bulgaria,I,1,0,586.0503431,29,1
Bulgaria,I,1,1,1.694916443,29,1
Bulgaria,I,1,3,1239.377453,29,1
Bulgaria,I,1,4,582.0866835,29,1
Bulgaria,I,1,5,1290.07859,29,1
Bulgaria,I,1,6,414.6648127,29,1
Bulgaria,I,1,7,955.4150888,29,1
Bulgaria,I,3,0,39.31626249,29,1
Bulgaria,I,3,1,81.65388925,29,1
Bulgaria,I,3,3,6.706337842,29,1
Bulgaria,I,3,4,22.25660896,29,1
Bulgaria,I,3,5,3109.406262,29,1
Bulgaria,I,3,6,1.325573781,29,1
Bulgaria,I,3,7,8.259339144,29,1
Bahrain,D,0,0,234.9703825,14,0
Bahrain,D,0,1,629.2202106,14,0
Bahrain,D,0,3,266.586999,14,0
Bahrain,D,0,4,410.0991204,14,0
Bahrain,D,0,5,828.9669386,14,0
Bahrain,D,0,6,91.64093809,14,0
Bahrain,D,0,7,2589.076217,14,0
Bahrain,D,1,0,360.0934864,14,0
Bahrain,D,1,3,622.4893908,14,0
Bahrain,D,1,4,363.4391741,14,0
Bahrain,D,1,5,592.9139163,14,0
Bahrain,D,1,6,272.3219663,14,0
Bahrain,D,1,7,629.7924055,14,0
Bahrain,D,3,0,14.69902015,14,0
Bahrain,D,3,1,16.0399465,14,0
Bahrain,D,3,3,0.227144377,14,0
Bahrain,D,3,4,1.720273317,14,0
Bahrain,D,3,5,10.52030363,14,0
Bahrain,D,3,6,0.129541973,14,0
Bahrain,D,3,7,3.091985524,14,0
Bahamas,D,0,0,0.065684064,13,0
Bahamas,D,0,1,242.2653835,13,0
Bahamas,D,0,3,0.008034428,13,0
Bahamas,D,0,4,0.76350483,13,0
Bahamas,D,0,5,6.28616518,13,0
Bahamas,D,0,6,0.052834225,13,0
Bahamas,D,0,7,0.332363058,13,0
Bahamas,D,1,0,30.06308888,13,0
Bahamas,D,1,1,0.445134925,13,0
Bahamas,D,1,3,8.668442982,13,0
Bahamas,D,1,4,10.28725637,13,0
Bahamas,D,1,5,128.6612471,13,0
Bahamas,D,1,6,21.1222698,13,0
Bahamas,D,1,7,110.0090989,13,0
Bahamas,D,3,0,5.021636109,13,0
Bahamas,D,3,1,3.464200723,13,0
Bahamas,D,3,3,0.016438498,13,0
Bahamas,D,3,4,0.861794357,13,0
Bahamas,D,3,5,21.27926761,13,0
Bahamas,D,3,6,0.043171878,13,0
Bahamas,D,3,7,1.104976723,13,0
Bosnia and Herzegovina,I,0,0,0.739094515,25,1
Bosnia and Herzegovina,I,0,1,453.3376235,25,1
Bosnia and Herzegovina,I,0,3,36.37504013,25,1
Bosnia and Herzegovina,I,0,4,92.73427534,25,1
Bosnia and Herzegovina,I,0,5,1489.953375,25,1
Bosnia and Herzegovina,I,0,6,0.949758432,25,1
Bosnia and Herzegovina,I,0,7,2.15569003,25,1
Bosnia and Herzegovina,I,1,0,310.0658968,25,1
Bosnia and Herzegovina,I,1,1,1.730583633,25,1
Bosnia and Herzegovina,I,1,3,432.8210755,25,1
Bosnia and Herzegovina,I,1,4,199.8276483,25,1
Bosnia and Herzegovina,I,1,5,79.75484856,25,1
Bosnia and Herzegovina,I,1,6,108.7905364,25,1
Bosnia and Herzegovina,I,1,7,383.4245698,25,1
Bosnia and Herzegovina,I,3,0,18.77809947,25,1
Bosnia and Herzegovina,I,3,1,45.23985749,25,1
Bosnia and Herzegovina,I,3,3,1.512132385,25,1
Bosnia and Herzegovina,I,3,4,12.09469343,25,1
Bosnia and Herzegovina,I,3,5,680.0104747,25,1
Bosnia and Herzegovina,I,3,6,0.401035026,25,1
Bosnia and Herzegovina,I,3,7,3.348975378,25,1
Belarus,I,0,0,1.8442174,17,1
Belarus,I,0,1,3257.958364,17,1
Belarus,I,0,3,5.668661606,17,1
Belarus,I,0,4,148.8467292,17,1
Belarus,I,0,5,12091.86416,17,1
Belarus,I,0,6,0.755395937,17,1
Belarus,I,0,7,21.17423048,17,1
Belarus,I,1,0,435.3934968,17,1
Belarus,I,1,3,1627.902354,17,1
Belarus,I,1,4,955.753875,17,1
Belarus,I,1,5,5659.829274,17,1
Belarus,I,1,6,406.9452521,17,1
Belarus,I,1,7,1351.375419,17,1
Belarus,I,3,0,74.83545663,17,1
Belarus,I,3,1,118.50482,17,1
Belarus,I,3,3,11.48854463,17,1
Belarus,I,3,4,35.55515968,17,1
Belarus,I,3,5,7076.798865,17,1
Belarus,I,3,6,0.420840486,17,1
Belarus,I,3,7,16.13185546,17,1
Belize,D,0,0,0.07682026,19,0
Belize,D,0,1,192.4570575,19,0
Belize,D,0,3,0.163127597,19,0
Belize,D,0,4,16.41133912,19,0
Belize,D,0,5,234.4287163,19,0
Belize,D,0,6,0.055083009,19,0
Belize,D,0,7,0.587717275,19,0
Belize,D,1,0,5.78454601,19,0
Belize,D,1,3,1.676840996,19,0
Belize,D,1,4,1.980535203,19,0
Belize,D,1,5,24.75948932,19,0
Belize,D,1,6,4.06439802,19,0
Belize,D,1,7,21.17328759,19,0
Belize,D,3,0,5.463871898,19,0
Belize,D,3,1,3.479768,19,0
Belize,D,3,3,0.003933024,19,0
Belize,D,3,4,1.971895653,19,0
Belize,D,3,5,104.9339559,19,0
Belize,D,3,6,0.009145483,19,0
Belize,D,3,7,0.212713664,19,0
Bermuda,D,0,0,1.386410097,21,0
Bermuda,D,0,1,18.91577369,21,0
Bermuda,D,0,3,0.019219124,21,0
Bermuda,D,0,4,0.022832343,21,0
Bermuda,D,0,5,2.270317164,21,0
Bermuda,D,0,6,0.032834186,21,0
Bermuda,D,0,7,0.0883883,21,0
Bermuda,D,1,0,7.885436111,21,0
Bermuda,D,1,3,2.27405849,21,0
Bermuda,D,1,4,2.698139035,21,0
Bermuda,D,1,5,33.74823105,21,0
Bermuda,D,1,6,5.540238115,21,0
Bermuda,D,1,7,28.85619324,21,0
Bermuda,D,3,0,1.811453399,21,0
Bermuda,D,3,3,0.025862932,21,0
Bermuda,D,3,4,0.030725196,21,0
Bermuda,D,3,5,4.020385157,21,0
Bermuda,D,3,6,0.035222646,21,0
Bermuda,D,3,7,0.291364147,21,0
Bolivia,D,0,0,63.59121587,23,0
Bolivia,D,0,1,1759.586216,23,0
Bolivia,D,0,3,46.13347513,23,0
Bolivia,D,0,4,521.4187035,23,0
Bolivia,D,0,5,18849.59576,23,0
Bolivia,D,0,6,16.2639731,23,0
Bolivia,D,0,7,311.124261,23,0
Bolivia,D,1,0,289.5367207,23,0
Bolivia,D,1,1,0.44815384,23,0
Bolivia,D,1,3,54.61201422,23,0
Bolivia,D,1,4,103.9295742,23,0
Bolivia,D,1,5,2386.677239,23,0
Bolivia,D,1,6,70.09642453,23,0
Bolivia,D,1,7,1266.459339,23,0
Bolivia,D,3,0,106.5636216,23,0
Bolivia,D,3,1,102.1255369,23,0
Bolivia,D,3,3,0.103660609,23,0
Bolivia,D,3,4,40.0822769,23,0
Bolivia,D,3,5,5960.511214,23,0
Bolivia,D,3,6,0.114833826,23,0
Bolivia,D,3,7,10.18051938,23,0
Brazil,D,0,0,454.6030579,27,0
Brazil,D,0,1,77898.80046,27,0
Brazil,D,0,3,1216.049557,27,0
Brazil,D,0,4,36310.74736,27,0
Brazil,D,0,5,435655.0465,27,0
Brazil,D,0,6,34.032479,27,0
Brazil,D,0,7,1176.813769,27,0
Brazil,D,1,0,3302.944424,27,0
Brazil,D,1,1,139.9304847,27,0
Brazil,D,1,3,16643.16458,27,0
Brazil,D,1,4,5608.881754,27,0
Brazil,D,1,5,37868.2813,27,0
Brazil,D,1,6,1100.284353,27,0
Brazil,D,1,7,20230.82097,27,0
Brazil,D,3,0,3316.367263,27,0
Brazil,D,3,1,2563.312391,27,0
Brazil,D,3,3,263.400277,27,0
Brazil,D,3,4,1785.425766,27,0
Brazil,D,3,5,162215.5823,27,0
Brazil,D,3,6,6.778830522,27,0
Brazil,D,3,7,192.1768999,27,0
Barbados,D,0,0,0.063234178,16,0
Barbados,D,0,1,115.4026763,16,0
Barbados,D,0,3,0.389070368,16,0
Barbados,D,0,4,3.814690079,16,0
Barbados,D,0,5,28.71126827,16,0
Barbados,D,0,6,0.077921369,16,0
Barbados,D,0,7,0.523067957,16,0
Barbados,D,1,0,16.85496342,16,0
Barbados,D,1,3,5.18241961,16,0
Barbados,D,1,4,6.14003703,16,0
Barbados,D,1,5,71.40163086,16,0
Barbados,D,1,6,11.93947656,16,0
Barbados,D,1,7,59.82180536,16,0
Barbados,D,3,0,4.077302864,16,0
Barbados,D,3,1,3.4512275,16,0
Barbados,D,3,3,0.009809447,16,0
Barbados,D,3,4,1.162093289,16,0
Barbados,D,3,5,26.26181184,16,0
Barbados,D,3,6,0.024221528,16,0
Barbados,D,3,7,0.599462789,16,0
Brunei Darussalam,D,0,0,13.37773989,28,0
Brunei Darussalam,D,0,1,117.6036542,28,0
Brunei Darussalam,D,0,3,106.815128,28,0
Brunei Darussalam,D,0,4,204.4339724,28,0
Brunei Darussalam,D,0,5,51.98303323,28,0
Brunei Darussalam,D,0,6,49.5017188,28,0
Brunei Darussalam,D,0,7,112.2859207,28,0
Brunei Darussalam,D,1,0,67.35482631,28,0
Brunei Darussalam,D,1,1,0.710866262,28,0
Brunei Darussalam,D,1,3,70.42575366,28,0
Brunei Darussalam,D,1,4,128.3531914,28,0
Brunei Darussalam,D,1,5,119.9910714,28,0
Brunei Darussalam,D,1,6,89.46978361,28,0
Brunei Darussalam,D,1,7,210.4542751,28,0
Brunei Darussalam,D,3,0,5.417879338,28,0
Brunei Darussalam,D,3,1,0.129970158,28,0
Brunei Darussalam,D,3,3,0.052340236,28,0
Brunei Darussalam,D,3,4,0.073513057,28,0
Brunei Darussalam,D,3,5,86.0406449,28,0
Brunei Darussalam,D,3,6,0.046186081,28,0
Brunei Darussalam,D,3,7,1.478752833,28,0
Bhutan,D,0,0,47.39622697,22,0
Bhutan,D,0,1,130.0976796,22,0
Bhutan,D,0,3,0.353853639,22,0
Bhutan,D,0,4,0.649333311,22,0
Bhutan,D,0,5,463.1555856,22,0
Bhutan,D,0,6,0.002394837,22,0
Bhutan,D,0,7,0.07359842,22,0
Bhutan,D,1,0,3.53000951,22,0
Bhutan,D,1,3,1.741396929,22,0
Bhutan,D,1,4,1.590628478,22,0
Bhutan,D,1,5,9.97954344,22,0
Bhutan,D,1,6,1.999641609,22,0
Bhutan,D,1,7,10.81201059,22,0
Bhutan,D,3,0,10.32454933,22,0
Bhutan,D,3,3,0.004646718,22,0
Bhutan,D,3,4,0.004295287,22,0
Bhutan,D,3,5,84.42137343,22,0
Bhutan,D,3,6,0.005315395,22,0
Bhutan,D,3,7,0.079040697,22,0
Botswana,D,0,0,28.05463909,26,0
Botswana,D,0,1,572.921342,26,0
Botswana,D,0,3,7.60211424,26,0
Botswana,D,0,4,20.77845512,26,0
Botswana,D,0,5,2096.066074,26,0
Botswana,D,0,6,0.179708506,26,0
Botswana,D,0,7,4.779125478,26,0
Botswana,D,1,0,62.6818098,26,0
Botswana,D,1,3,16.66497503,26,0
Botswana,D,1,4,63.32584029,26,0
Botswana,D,1,5,144.7142418,26,0
Botswana,D,1,6,57.36031005,26,0
Botswana,D,1,7,297.1144312,26,0
Botswana,D,3,0,21.23462963,26,0
Botswana,D,3,1,20.7120025,26,0
Botswana,D,3,3,0.035756615,26,0
Botswana,D,3,4,5.401032796,26,0
Botswana,D,3,5,767.6773488,26,0
Botswana,D,3,6,0.20808026,26,0
Botswana,D,3,7,2.960220661,26,0
Central African Republic,D,0,0,28.14782259,37,0
Central African Republic,D,0,1,815.9405624,37,0
Central African Republic,D,0,3,0.001283415,37,0
Central African Republic,D,0,4,15.72280207,37,0
Central African Republic,D,0,5,6203.37849,37,0
Central African Republic,D,0,6,0.924223604,37,0
Central African Republic,D,0,7,0.016149965,37,0
Central African Republic,D,1,0,4.025876099,37,0
Central African Republic,D,1,3,0.486348285,37,0
Central African Republic,D,1,4,0.639092412,37,0
Central African Republic,D,1,5,6.703592625,37,0
Central African Republic,D,1,6,1.02614648,37,0
Central African Republic,D,1,7,2.87542129,37,0
Central African Republic,D,3,0,6.602080744,37,0
Central African Republic,D,3,1,29.3355,37,0
Central African Republic,D,3,3,0.001888144,37,0
Central African Republic,D,3,4,7.336076893,37,0
Central African Republic,D,3,5,2872.776503,37,0
Central African Republic,D,3,6,0.108842191,37,0
Central African Republic,D,3,7,0.042562711,37,0
Canada,I,0,0,147.8227275,34,1
Canada,I,0,1,10872.64666,34,1
Canada,I,0,3,593.0036019,34,1
Canada,I,0,4,1520.279297,34,1
Canada,I,0,5,34863.85222,34,1
Canada,I,0,6,719.9971219,34,1
Canada,I,0,7,4570.149654,34,1
Canada,I,1,0,3149.612343,34,1
Canada,I,1,1,31.61724896,34,1
Canada,I,1,3,8878.298342,34,1
Canada,I,1,4,5056.035887,34,1
Canada,I,1,5,29301.29958,34,1
Canada,I,1,6,9149.126486,34,1
Canada,I,1,7,24640.96462,34,1
Canada,I,3,0,714.9971631,34,1
Canada,I,3,1,707.3910403,34,1
Canada,I,3,3,96.23597783,34,1
Canada,I,3,4,144.827955,34,1
Canada,I,3,5,27434.61743,34,1
Canada,I,3,6,7.99406946,34,1
Canada,I,3,7,522.1195433,34,1
Switzerland,I,0,0,5.496119178,197,1
Switzerland,I,0,1,301.6954403,197,1
Switzerland,I,0,3,24.53733297,197,1
Switzerland,I,0,4,99.05910265,197,1
Switzerland,I,0,5,4167.165156,197,1
Switzerland,I,0,6,24.92847186,197,1
Switzerland,I,0,7,2.694539897,197,1
Switzerland,I,1,0,127.9386094,197,1
Switzerland,I,1,1,2.016489907,197,1
Switzerland,I,1,3,1123.869637,197,1
Switzerland,I,1,4,693.1072759,197,1
Switzerland,I,1,5,113.7268785,197,1
Switzerland,I,1,6,303.3307204,197,1
Switzerland,I,1,7,1530.728747,197,1
Switzerland,I,3,0,27.55738168,197,1
Switzerland,I,3,1,156.3809317,197,1
Switzerland,I,3,3,6.344766194,197,1
Switzerland,I,3,4,28.71279008,197,1
Switzerland,I,3,5,1364.143445,197,1
Switzerland,I,3,6,1.054742275,197,1
Switzerland,I,3,7,15.13461705,197,1
Chile,D,0,0,111.2277157,39,0
Chile,D,0,1,4154.078769,39,0
Chile,D,0,3,44.8712529,39,0
Chile,D,0,4,4131.931101,39,0
Chile,D,0,5,7085.935967,39,0
Chile,D,0,6,11.8805888,39,0
Chile,D,0,7,40.00538159,39,0
Chile,D,1,0,872.2925156,39,0
Chile,D,1,1,0.025333703,39,0
Chile,D,1,3,1631.198226,39,0
Chile,D,1,4,437.8792825,39,0
Chile,D,1,5,1878.047925,39,0
Chile,D,1,6,651.3112035,39,0
Chile,D,1,7,3733.688398,39,0
Chile,D,3,0,194.7778828,39,0
Chile,D,3,1,212.57064,39,0
Chile,D,3,3,34.71700117,39,0
Chile,D,3,4,55.45378664,39,0
Chile,D,3,5,4602.931903,39,0
Chile,D,3,6,3.310860474,39,0
Chile,D,3,7,23.60915961,39,0
China,D,0,0,27773.30135,40,0
China,D,0,1,304112.9255,40,0
China,D,0,3,29746.56549,40,0
China,D,0,4,25519.76361,40,0
China,D,0,5,639070.5375,40,0
China,D,0,6,2703.306718,40,0
China,D,0,7,2178.424692,40,0
China,D,1,0,132356.186,40,0
China,D,1,1,794.769137,40,0
China,D,1,3,428789.7356,40,0
China,D,1,4,142717.9577,40,0
China,D,1,5,243774.0414,40,0
China,D,1,6,51320.86579,40,0
China,D,1,7,82521.2577,40,0
China,D,3,0,10750.15017,40,0
China,D,3,1,19084.88534,40,0
China,D,3,3,1775.504303,40,0
China,D,3,4,5666.199555,40,0
China,D,3,5,261549.1221,40,0
China,D,3,6,163.9909648,40,0
China,D,3,7,833.5240898,40,0
Cote d'Ivoire,D,0,0,166.2302889,47,0
Cote d'Ivoire,D,0,1,4120.22143,47,0
Cote d'Ivoire,D,0,3,30.28829374,47,0
Cote d'Ivoire,D,0,4,176.5231778,47,0
